Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,2,20,3,06:25:00,06:25:00,,08:28:00,EV,4803,N682BR,,123.0,,,0.0,SBN,ATL,566,,10.0,0,,1,,,,,
2008,2,10,7,10:15:00,10:15:00,,12:06:00,EV,4806,N841AS,,111.0,,,0.0,ATL,SBN,566,,20.0,0,,1,,,,,
2008,2,25,1,21:10:00,21:10:00,,23:01:00,EV,4812,N900EV,,111.0,,,0.0,ATL,SBN,566,,10.0,0,,1,,,,,
2008,2,24,7,09:28:00,09:28:00,,11:12:00,EV,4814,N821AS,,104.0,,,0.0,ATL,FWA,508,,17.0,0,,1,,,,,
2008,2,12,2,19:35:00,19:35:00,,19:44:00,EV,4817,N682BR,,69.0,,,0.0,ATL,GTR,241,,20.0,0,,1,,,,,
2008,2,4,1,15:26:00,15:26:00,,17:05:00,EV,4823,N641AS,,99.0,,,0.0,ATL,MYR,317,,34.0,0,,1,,,,,
2008,2,17,7,14:59:00,14:59:00,,16:39:00,EV,4824,N970EV,,100.0,,,0.0,DAY,ATL,432,,16.0,0,,1,,,,,
2008,2,17,7,15:00:00,15:00:00,,18:26:00,EV,4835,N923EV,,146.0,,,0.0,FSD,ATL,954,,15.0,0,,1,,,,,
2008,2,17,7,14:50:00,14:50:00,,16:28:00,EV,4836,N829AS,,98.0,,,0.0,CVG,ATL,373,,10.0,0,,1,,,,,
2008,2,17,7,13:59:00,13:59:00,,16:48:00,EV,4838,N875AS,,109.0,,,0.0,BMI,ATL,533,,16.0,0,,1,,,,,
2008,2,19,2,16:06:00,16:06:00,,18:30:00,EV,4846,N680BR,,144.0,,,0.0,ATL,HPN,780,,9.0,0,,1,,,,,
2008,2,26,2,06:40:00,06:40:00,,09:04:00,EV,4877,N878AS,,144.0,,,0.0,ABE,ATL,692,,5.0,0,,1,,,,,
2008,2,6,3,14:00:00,14:00:00,,15:00:00,EV,4879,N751EV,,120.0,,,0.0,ATL,MDW,590,,15.0,0,,1,,,,,
2008,2,22,5,18:40:00,18:40:00,,20:02:00,EV,4880,N900EV,,82.0,,,0.0,ATL,LEX,303,,10.0,0,,1,,,,,
2008,2,4,1,21:35:00,21:35:00,,23:05:00,EV,4901,N836AS,,90.0,,,0.0,ATL,EWN,433,,20.0,0,,1,,,,,
2008,2,5,2,08:59:00,08:59:00,,10:33:00,EV,4923,N852AS,,154.0,,,0.0,ATL,OMA,821,,16.0,0,,1,,,,,
2008,2,10,7,14:07:00,14:07:00,,15:29:00,EV,4926,N977EV,,82.0,,,0.0,ATL,ROA,357,,8.0,0,,1,,,,,
2008,2,10,7,11:25:00,10:45:00,,16:24:00,F9,510,N915FR,,219.0,,,40.0,DEN,LGA,1619,,11.0,0,,1,,,,,
2008,2,12,2,02:22:00,23:55:00,,05:32:00,F9,313,N803FR,,412.0,,,147.0,DEN,BDL,1671,,14.0,0,,1,,,,,
2008,2,12,2,13:55:00,10:45:00,,16:24:00,F9,510,N910FR,,405.0,,,190.0,DEN,LGA,1619,,15.0,0,,1,,,,,
2008,2,13,3,18:14:00,18:07:00,,19:02:00,F9,773,N914FR,,115.0,,,7.0,DEN,LAS,629,,12.0,0,,1,,,,,
2008,2,25,1,08:48:00,08:21:00,,10:09:00,F9,791,N908FR,,114.0,,,27.0,DEN,PDX,992,,11.0,0,,1,,,,,
2008,2,1,5,17:18:00,17:21:00,,19:44:00,FL,658,N891AT,,143.0,,,-3.0,ATL,HPN,780,,12.0,0,,1,,,,,
2008,2,3,7,17:05:00,16:48:00,,17:30:00,FL,547,N995AT,,102.0,,,17.0,ATL,BMI,533,,16.0,0,,1,,,,,
2008,2,3,7,09:02:00,09:10:00,,10:33:00,FL,568,N992AT,,143.0,,,-8.0,MCO,BMI,936,,0.0,0,,1,,,,,
2008,2,4,1,20:24:00,20:15:00,,22:13:00,FL,146,N964AT,,118.0,,,9.0,ATL,DTW,594,,17.0,0,,1,,,,,
2008,2,4,1,08:09:00,08:10:00,,09:03:00,FL,610,N906AT,,113.0,,,-1.0,ATL,MDW,590,,15.0,0,,1,,,,,
2008,2,4,1,10:38:00,10:41:00,,12:20:00,FL,391,N983AT,,159.0,,,-3.0,MCO,MLI,1036,,14.0,0,,1,,,,,
2008,2,6,3,15:59:00,15:04:00,,16:56:00,FL,246,N980AT,,112.0,,,55.0,ATL,FNT,644,,15.0,0,,1,,,,,
2008,2,6,3,13:33:00,13:46:00,,15:23:00,FL,836,N977AT,,157.0,,,-13.0,MCO,MDW,989,,12.0,0,,1,,,,,
2008,2,6,3,12:20:00,12:04:00,,14:00:00,FL,867,N315AT,,176.0,,,16.0,RSW,MDW,1105,,10.0,0,,1,,,,,
2008,2,8,5,07:58:00,08:00:00,,10:27:00,FL,181,N935AT,,147.0,,,-2.0,DCA,RSW,892,,14.0,0,,1,,,,,
2008,2,9,6,09:01:00,09:10:00,,11:41:00,FL,588,N184AT,,151.0,,,-9.0,MCO,ROC,1033,,15.0,0,,1,,,,,
2008,2,10,7,14:23:00,14:19:00,,15:58:00,FL,199,N273AT,,99.0,,,4.0,ATL,DCA,547,,10.0,0,,1,,,,,
2008,2,11,1,14:36:00,13:56:00,,15:59:00,FL,559,N952AT,,123.0,,,40.0,BUF,ATL,712,,9.0,0,,1,,,,,
2008,2,12,2,20:48:00,20:15:00,,22:02:00,FL,94,N283AT,,107.0,,,33.0,ATL,FLL,581,,20.0,0,,1,,,,,
2008,2,12,2,14:14:00,14:02:00,,14:51:00,FL,35,N313AT,,109.0,,,12.0,ATL,MDW,590,,11.0,0,,1,,,,,
2008,2,12,2,21:38:00,21:15:00,,23:15:00,FL,596,N318AT,,120.0,,,23.0,ATL,ROC,749,,12.0,0,,1,,,,,
2008,2,12,2,20:47:00,20:55:00,,22:00:00,FL,421,N919AT,,65.0,,,-8.0,BWI,ROC,277,,68.0,0,,1,,,,,
2008,2,12,2,13:44:00,13:46:00,,15:23:00,FL,836,N922AT,,157.0,,,-2.0,MCO,MDW,989,,28.0,0,,1,,,,,
2008,2,13,3,11:02:00,11:00:00,,12:47:00,FL,21,N166AT,,107.0,,,2.0,ATL,FLL,581,,18.0,0,,1,,,,,
2008,2,13,3,12:23:00,12:22:00,,14:05:00,FL,827,N947AT,,103.0,,,1.0,ATL,MIA,595,,13.0,0,,1,,,,,
2008,2,13,3,11:06:00,10:50:00,,13:10:00,FL,958,N289AT,,140.0,,,16.0,BWI,FLL,925,,9.0,0,,1,,,,,
2008,2,13,3,10:57:00,11:00:00,,13:42:00,FL,753,N938AT,,162.0,,,-3.0,PHL,FLL,992,,20.0,0,,1,,,,,
2008,2,14,4,16:54:00,16:47:00,,17:29:00,FL,547,N981AT,,102.0,,,7.0,ATL,BMI,533,,14.0,0,,1,,,,,
2008,2,15,5,21:41:00,21:20:00,,23:22:00,FL,596,N176AT,,122.0,,,21.0,ATL,ROC,749,,18.0,0,,1,,,,,
2008,2,17,7,07:57:00,08:00:00,,09:04:00,FL,406,N967AT,,124.0,,,-3.0,ATL,MCI,692,,12.0,0,,1,,,,,
2008,2,17,7,14:25:00,14:32:00,,16:24:00,FL,114,N285AT,,112.0,,,-7.0,BWI,ATL,576,,16.0,0,,1,,,,,
2008,2,17,7,14:24:00,14:29:00,,16:20:00,FL,157,N974AT,,111.0,,,-5.0,DCA,ATL,547,,25.0,0,,1,,,,,
2008,2,17,7,11:25:00,11:30:00,,16:13:00,FL,305,N311AT,,163.0,,,-5.0,DEN,ATL,1199,,11.0,0,,1,,,,,
2008,2,17,7,15:18:00,15:11:00,,17:08:00,FL,432,N993AT,,117.0,,,7.0,DTW,ATL,594,,7.0,0,,1,,,,,
2008,2,17,7,14:51:00,14:57:00,,16:44:00,FL,67,N892AT,,107.0,,,-6.0,IAD,ATL,533,,14.0,0,,1,,,,,
2008,2,17,7,12:37:00,12:24:00,,15:26:00,FL,684,N967AT,,122.0,,,13.0,ICT,ATL,781,,26.0,0,,1,,,,,
2008,2,17,7,12:52:00,07:00:00,,09:54:00,FL,433,N991AT,,114.0,,,352.0,MCI,ATL,692,,23.0,0,,1,,,,,
2008,2,17,7,08:27:00,08:30:00,,10:12:00,FL,443,N989AT,,162.0,,,-3.0,MCO,MCI,1072,,16.0,0,,1,,,,,
2008,2,17,7,15:21:00,15:17:00,,17:04:00,FL,238,N977AT,,107.0,,,4.0,PBI,ATL,545,,12.0,0,,1,,,,,
2008,2,17,7,14:43:00,14:35:00,,16:21:00,FL,900,N952AT,,106.0,,,8.0,PHF,ATL,508,,9.0,0,,1,,,,,
2008,2,17,7,15:10:00,15:15:00,,16:57:00,FL,984,N934AT,,102.0,,,-5.0,PIT,ATL,526,,9.0,0,,1,,,,,
2008,2,17,7,14:38:00,14:31:00,,16:12:00,FL,242,N924AT,,101.0,,,7.0,RIC,ATL,481,,8.0,0,,1,,,,,
2008,2,18,1,09:02:00,09:00:00,,11:23:00,FL,690,N915AT,,143.0,,,2.0,BWI,SRQ,880,,19.0,0,,1,,,,,
2008,2,18,1,11:43:00,11:34:00,,14:29:00,FL,680,N603AT,,175.0,,,9.0,FLL,HPN,1098,,29.0,0,,1,,,,,
2008,2,18,1,14:37:00,13:56:00,,16:34:00,FL,762,N281AT,,158.0,,,41.0,FLL,PHL,992,,7.0,0,,1,,,,,
2008,2,18,1,14:01:00,14:01:00,,17:21:00,FL,798,N981AT,,200.0,,,0.0,PWM,MCO,1214,,7.0,0,,1,,,,,
2008,2,21,4,16:16:00,16:00:00,,17:12:00,FL,504,N994AT,,132.0,,,16.0,ATL,MCI,692,,27.0,0,,1,,,,,
2008,2,21,4,06:56:00,06:59:00,,09:30:00,FL,378,N994AT,,151.0,,,-3.0,LGA,ATL,761,,22.0,0,,1,,,,,
2008,2,22,5,00:02:00,22:55:00,,00:18:00,FL,705,N603AT,,83.0,,,67.0,ATL,DAY,432,,10.0,0,,1,,,,,
2008,2,22,5,07:57:00,08:00:00,,09:31:00,FL,902,N295AT,,91.0,,,-3.0,ATL,PHF,508,,11.0,0,,1,,,,,
2008,2,22,5,18:54:00,18:22:00,,20:00:00,FL,906,N974AT,,98.0,,,32.0,ATL,PHF,508,,12.0,0,,1,,,,,
2008,2,22,5,10:23:00,09:33:00,,11:28:00,FL,611,N309AT,,295.0,,,50.0,ATL,SAN,1891,,41.0,0,,1,,,,,
2008,2,22,5,00:16:00,19:31:00,,22:19:00,FL,492,N286AT,,168.0,,,285.0,BOS,ATL,946,,44.0,0,,1,,,,,
2008,2,22,5,06:46:00,06:47:00,,08:25:00,FL,690,N919AT,,98.0,,,-1.0,PWM,BWI,452,,10.0,0,,1,,,,,
2008,2,22,5,19:07:00,17:59:00,,20:29:00,FL,794,N949AT,,90.0,,,68.0,STL,ATL,483,,24.0,0,,1,,,,,
2008,2,23,6,14:05:00,12:50:00,,15:25:00,FL,477,N980AT,,155.0,,,75.0,DAB,LGA,896,,8.0,0,,1,,,,,
2008,2,24,7,12:28:00,08:00:00,,11:05:00,FL,887,N935AT,,185.0,,,268.0,BUF,RSW,1144,,11.0,0,,1,,,,,
2008,2,25,1,07:58:00,08:00:00,,09:13:00,FL,748,N930AT,,133.0,,,-2.0,ATL,HOU,696,,11.0,0,,1,,,,,
2008,2,25,1,15:13:00,15:19:00,,16:14:00,FL,380,N937AT,,115.0,,,-6.0,ATL,MLI,633,,22.0,0,,1,,,,,
2008,2,26,2,13:56:00,13:06:00,,14:49:00,FL,85,N286AT,,103.0,,,50.0,ATL,FLL,581,,15.0,0,,1,,,,,
2008,2,26,2,06:29:00,06:30:00,,08:32:00,FL,868,N292AT,,122.0,,,-1.0,PHL,ATL,665,,15.0,0,,1,,,,,
2008,2,26,2,08:23:00,08:25:00,,10:39:00,FL,381,N267AT,,134.0,,,-2.0,TPA,IND,838,,11.0,0,,1,,,,,
2008,2,27,3,08:09:00,08:10:00,,09:51:00,FL,992,N915AT,,101.0,,,-1.0,ATL,PIT,526,,16.0,0,,1,,,,,
2008,2,28,4,16:28:00,16:35:00,,19:05:00,FL,781,N929AT,,210.0,,,-7.0,TPA,MSP,1307,,16.0,0,,1,,,,,
2008,2,6,3,08:59:00,09:05:00,,13:15:00,HA,7,N587HA,,250.0,,,-6.0,LAS,HNL,2762,,16.0,0,,1,,,,,
2008,2,17,7,02:24:00,02:30:00,,06:40:00,HA,17,N588HA,,250.0,,,-6.0,LAS,HNL,2762,,15.0,0,,1,,,,,
2008,2,13,3,15:46:00,15:55:00,,23:30:00,HA,18,N591HA,,455.0,,,-9.0,HNL,LAS,2762,,11.0,0,,1,,,,,
2008,2,23,6,12:25:00,12:20:00,,13:50:00,MQ,3027,N313AE,,90.0,,,5.0,LAX,MRY,267,,35.0,0,,1,,,,,
2008,2,22,5,10:20:00,10:20:00,,11:45:00,MQ,3186,N810AE,,85.0,,,0.0,SJC,SAN,417,,11.0,0,,1,,,,,
2008,2,12,2,09:15:00,09:00:00,,10:24:00,MQ,3207,N232AE,,84.0,,,15.0,DFW,AEX,285,,19.0,0,,1,,,,,
2008,2,5,2,13:24:00,13:25:00,,14:40:00,MQ,3290,N238AE,,75.0,,,-1.0,SHV,DFW,190,,6.0,0,,1,,,,,
2008,2,16,6,11:56:00,12:00:00,,13:55:00,MQ,3350,N939AE,,115.0,,,-4.0,MOB,DFW,540,,15.0,0,,1,,,,,
2008,2,16,6,13:24:00,13:15:00,,13:16:00,MQ,3356,N832AE,,1.0,,,9.0,VPS,DFW,626,,8.0,0,,1,,,,,
2008,2,16,6,11:24:00,11:25:00,,10:26:00,MQ,3367,N643AE,,1.0,,,-1.0,CHS,DFW,987,,21.0,0,,1,,,,,
2008,2,5,2,10:38:00,10:40:00,,11:55:00,MQ,3381,N933JN,,75.0,,,-2.0,DFW,SGF,364,,18.0,0,,1,,,,,
2008,2,16,6,11:29:00,11:20:00,,13:15:00,MQ,3390,N935AE,,175.0,,,9.0,CAE,DFW,922,,8.0,0,,1,,,,,
2008,2,15,5,11:16:00,11:15:00,,12:05:00,MQ,3421,N501BG,,50.0,,,1.0,DFW,GRK,134,,11.0,0,,1,,,,,
2008,2,16,6,06:36:00,06:40:00,,08:50:00,MQ,3444,N668HH,,130.0,,,-4.0,PIA,DFW,673,,12.0,0,,1,,,,,
2008,2,16,6,15:13:00,15:15:00,,16:35:00,MQ,3466,N854AE,,140.0,,,-2.0,CHA,DFW,695,,3.0,0,,1,,,,,
2008,2,16,6,12:36:00,11:55:00,,13:20:00,MQ,3470,N843AE,,85.0,,,41.0,BTR,DFW,383,,10.0,0,,1,,,,,
2008,2,21,4,08:18:00,07:40:00,,09:45:00,MQ,3484,N651AE,,185.0,,,38.0,CHS,DFW,987,,6.0,0,,1,,,,,
2008,2,16,6,12:01:00,11:40:00,,13:45:00,MQ,3500,N518AE,,125.0,,,21.0,HSV,DFW,603,,9.0,0,,1,,,,,
2008,2,5,2,11:55:00,11:55:00,,14:00:00,MQ,3504,N510AE,,185.0,,,0.0,PIT,DFW,1068,,18.0,0,,1,,,,,
2008,2,16,6,11:55:00,11:55:00,,14:00:00,MQ,3504,N517AE,,185.0,,,0.0,PIT,DFW,1068,,5.0,0,,1,,,,,
2008,2,20,3,13:24:00,13:30:00,,14:40:00,MQ,3527,N680AE,,70.0,,,-6.0,DFW,HOU,247,,11.0,0,,1,,,,,
2008,2,5,2,21:08:00,18:00:00,,21:35:00,MQ,3531,N517AE,,155.0,,,188.0,DFW,CLE,1021,,18.0,0,,1,,,,,
2008,2,16,6,14:26:00,13:55:00,,15:45:00,MQ,3550,N681AE,,170.0,,,31.0,GSP,DFW,862,,8.0,0,,1,,,,,
2008,2,16,6,12:40:00,12:45:00,,11:46:00,MQ,3552,N834AE,,1.0,,,-5.0,LEX,DFW,785,,12.0,0,,1,,,,,
2008,2,12,2,05:47:00,05:50:00,,08:00:00,MQ,3564,N642AE,,190.0,,,-3.0,GSO,DFW,999,,13.0,0,,1,,,,,
2008,2,16,6,05:53:00,05:50:00,,08:00:00,MQ,3564,N699AE,,190.0,,,3.0,GSO,DFW,999,,17.0,0,,1,,,,,
2008,2,21,4,06:38:00,05:50:00,,08:00:00,MQ,3564,N630AE,,190.0,,,48.0,GSO,DFW,999,,12.0,0,,1,,,,,
2008,2,11,1,11:58:00,11:55:00,,13:55:00,MQ,3577,N811AE,,120.0,,,3.0,DFW,CID,685,,10.0,0,,1,,,,,
2008,2,16,6,07:06:00,07:15:00,,06:16:00,MQ,3590,N825AE,,1.0,,,-9.0,FNT,DFW,1003,,12.0,0,,1,,,,,
2008,2,16,6,12:35:00,12:35:00,,14:35:00,MQ,3606,N502AE,,180.0,,,0.0,CLE,DFW,1021,,10.0,0,,1,,,,,
2008,2,5,2,13:27:00,13:30:00,,16:05:00,MQ,3618,N524AE,,215.0,,,-3.0,ORF,DFW,1213,,10.0,0,,1,,,,,
2008,2,11,1,16:45:00,16:25:00,,17:40:00,MQ,3623,N909AE,,75.0,,,20.0,DFW,HOU,247,,10.0,0,,1,,,,,
2008,2,15,5,17:20:00,17:05:00,,19:15:00,MQ,3630,N669MB,,190.0,,,15.0,GSO,DFW,999,,25.0,0,,1,,,,,
2008,2,5,2,12:49:00,12:55:00,,15:00:00,MQ,3648,N515AE,,185.0,,,-6.0,PIT,DFW,1068,,7.0,0,,1,,,,,
2008,2,29,5,09:05:00,08:50:00,,12:25:00,MQ,3649,N521AE,,155.0,,,15.0,DFW,PIT,1068,,12.0,0,,1,,,,,
2008,2,5,2,13:16:00,13:15:00,,14:50:00,MQ,3650,N689EC,,95.0,,,1.0,JAN,DFW,408,,9.0,0,,1,,,,,
2008,2,15,5,12:52:00,12:50:00,,15:00:00,MQ,3658,N681AE,,190.0,,,2.0,GSO,DFW,999,,16.0,0,,1,,,,,
2008,2,16,6,12:54:00,12:50:00,,15:00:00,MQ,3658,N931AE,,190.0,,,4.0,GSO,DFW,999,,14.0,0,,1,,,,,
2008,2,2,6,10:11:00,10:15:00,,12:25:00,MQ,3675,N928AE,,130.0,,,-4.0,DFW,MSN,821,,10.0,0,,1,,,,,
2008,2,6,3,10:38:00,10:15:00,,12:25:00,MQ,3675,N620AE,,130.0,,,23.0,DFW,MSN,821,,16.0,0,,1,,,,,
2008,2,11,1,12:52:00,12:50:00,,15:50:00,MQ,3679,N663AR,,120.0,,,2.0,DFW,EVV,642,,16.0,0,,1,,,,,
2008,2,16,6,12:40:00,11:15:00,,12:25:00,MQ,3682,N662EH,,70.0,,,85.0,TUL,DFW,237,,19.0,0,,1,,,,,
2008,2,6,3,11:53:00,11:40:00,,15:05:00,MQ,3693,N647AE,,145.0,,,13.0,DFW,GRR,931,,17.0,0,,1,,,,,
2008,2,16,6,13:00:00,11:40:00,,13:10:00,MQ,3718,N620AE,,150.0,,,80.0,TYS,DFW,772,,11.0,0,,1,,,,,
2008,2,25,1,16:26:00,15:50:00,,17:40:00,MQ,3723,N659AE,,110.0,,,36.0,DFW,DSM,624,,9.0,0,,1,,,,,
2008,2,21,4,21:00:00,20:25:00,,22:05:00,MQ,3733,N932AE,,100.0,,,35.0,DFW,GPT,500,,12.0,0,,1,,,,,
2008,2,24,7,21:24:00,20:25:00,,21:36:00,MQ,3733,N933JN,,71.0,,,59.0,DFW,GPT,500,,8.0,0,,1,,,,,
2008,2,5,2,12:23:00,12:25:00,,14:35:00,MQ,3752,N928AE,,130.0,,,-2.0,MLI,DFW,691,,10.0,0,,1,,,,,
2008,2,16,6,12:44:00,12:25:00,,14:35:00,MQ,3752,N612AE,,130.0,,,19.0,MLI,DFW,691,,7.0,0,,1,,,,,
2008,2,25,1,08:00:00,07:25:00,,08:35:00,MQ,3761,N660CL,,70.0,,,35.0,DFW,HOU,247,,13.0,0,,1,,,,,
2008,2,15,5,19:46:00,19:40:00,,20:36:00,MQ,3765,N906AE,,56.0,,,6.0,DFW,ABI,158,,14.0,0,,1,,,,,
2008,2,27,3,05:44:00,05:50:00,,07:20:00,MQ,3778,N662EH,,150.0,,,-6.0,TYS,DFW,772,,27.0,0,,1,,,,,
2008,2,9,6,19:30:00,19:30:00,,22:50:00,MQ,3781,N684JW,,140.0,,,0.0,DFW,GRR,931,,16.0,0,,1,,,,,
2008,2,6,3,11:07:00,10:50:00,,14:05:00,MQ,3793,N803AE,,135.0,,,17.0,DFW,FWA,859,,12.0,0,,1,,,,,
2008,2,16,6,11:18:00,10:55:00,,13:40:00,MQ,3802,N816AE,,165.0,,,23.0,MKE,DFW,853,,9.0,0,,1,,,,,
2008,2,16,6,12:56:00,11:55:00,,13:00:00,MQ,3816,N942AE,,65.0,,,61.0,TUL,DFW,237,,8.0,0,,1,,,,,
2008,2,16,6,11:53:00,11:55:00,,13:55:00,MQ,3840,N811AE,,120.0,,,-2.0,DSM,DFW,624,,13.0,0,,1,,,,,
2008,2,25,1,07:01:00,07:05:00,,08:25:00,MQ,3851,N809AE,,80.0,,,-4.0,DFW,BTR,383,,14.0,0,,1,,,,,
2008,2,16,6,11:49:00,11:00:00,,12:30:00,MQ,3856,N928AE,,90.0,,,49.0,VPS,DFW,626,,6.0,0,,1,,,,,
2008,2,22,5,13:54:00,12:05:00,,14:30:00,MQ,3910,N827AE,,145.0,,,109.0,MIA,RIC,826,,9.0,0,,1,,,,,
2008,2,12,2,20:16:00,19:50:00,,22:30:00,MQ,3917,N690AE,,100.0,,,26.0,ORD,ROC,528,,44.0,0,,1,,,,,
2008,2,4,1,13:54:00,13:30:00,,16:00:00,MQ,3927,N674RJ,,150.0,,,24.0,MOB,ORD,779,,66.0,0,,1,,,,,
2008,2,5,2,11:58:00,11:25:00,,12:55:00,MQ,3940,N907AE,,90.0,,,33.0,ORD,SGF,438,,26.0,0,,1,,,,,
2008,2,4,1,14:06:00,13:30:00,,15:20:00,MQ,3951,N908AE,,110.0,,,36.0,LIT,ORD,552,,11.0,0,,1,,,,,
2008,2,10,7,07:37:00,07:30:00,,09:20:00,MQ,3977,N623AE,,50.0,,,7.0,ORD,GRR,137,,23.0,0,,1,,,,,
2008,2,6,3,17:11:00,14:35:00,,15:00:00,MQ,3980,N843AE,,85.0,,,156.0,SDF,ORD,286,,39.0,0,,1,,,,,
2008,2,10,7,07:40:00,07:45:00,,10:15:00,MQ,4019,N918AE,,90.0,,,-5.0,ORD,BUF,473,,19.0,0,,1,,,,,
2008,2,4,1,13:07:00,12:35:00,,13:35:00,MQ,4020,N626AE,,120.0,,,32.0,ROC,ORD,528,,75.0,0,,1,,,,,
2008,2,22,5,11:17:00,11:20:00,,11:50:00,MQ,4028,N632AE,,30.0,,,-3.0,ORD,CMI,135,,15.0,0,,1,,,,,
2008,2,3,7,13:43:00,13:15:00,,15:00:00,MQ,4037,N514AE,,105.0,,,28.0,ORD,LIT,552,,40.0,0,,1,,,,,
2008,2,26,2,05:55:00,05:55:00,,07:26:00,MQ,4038,N507AE,,91.0,,,0.0,XNA,ORD,522,,12.0,0,,1,,,,,
2008,2,4,1,13:35:00,08:10:00,,09:45:00,MQ,4042,N830AE,,95.0,,,325.0,SGF,ORD,438,,38.0,0,,1,,,,,
2008,2,17,7,09:16:00,08:45:00,,10:41:00,MQ,4043,N838AE,,116.0,,,31.0,ORD,GPT,800,,24.0,0,,1,,,,,
2008,2,4,1,13:49:00,12:45:00,,13:19:00,MQ,4063,N610AE,,34.0,,,64.0,GRB,ORD,174,,23.0,0,,1,,,,,
2008,2,4,1,20:03:00,18:55:00,,19:40:00,MQ,4096,N690AE,,45.0,,,68.0,ORD,MKE,67,,19.0,0,,1,,,,,
2008,2,6,3,19:11:00,18:55:00,,19:40:00,MQ,4096,N674RJ,,45.0,,,16.0,ORD,MKE,67,,39.0,0,,1,,,,,
2008,2,26,2,05:55:00,06:00:00,,08:05:00,MQ,4101,N610AE,,125.0,,,-5.0,OKC,ORD,693,,13.0,0,,1,,,,,
2008,2,7,4,07:47:00,07:30:00,,07:27:00,MQ,4104,N652RS,,57.0,,,17.0,MQT,MKE,236,,11.0,0,,1,,,,,
2008,2,24,7,11:11:00,07:30:00,,07:27:00,MQ,4104,N832AE,,57.0,,,221.0,MQT,MKE,236,,5.0,0,,1,,,,,
2008,2,6,3,16:57:00,14:30:00,,14:55:00,MQ,4113,N613AE,,85.0,,,147.0,CMH,ORD,296,,72.0,0,,1,,,,,
2008,2,4,1,12:49:00,11:20:00,,13:05:00,MQ,4119,N846AE,,165.0,,,89.0,PVD,ORD,849,,9.0,0,,1,,,,,
2008,2,4,1,07:59:00,07:05:00,,08:05:00,MQ,4122,N636AE,,120.0,,,54.0,BUF,ORD,473,,20.0,0,,1,,,,,
2008,2,1,5,06:26:00,06:25:00,,07:10:00,MQ,4126,N925AE,,105.0,,,1.0,CHA,ORD,501,,7.0,0,,1,,,,,
2008,2,5,2,13:09:00,12:45:00,,15:45:00,MQ,4137,N695AE,,120.0,,,24.0,ORD,BDL,783,,15.0,0,,1,,,,,
2008,2,3,7,19:59:00,17:35:00,,18:59:00,MQ,4178,N698CB,,144.0,,,144.0,RIC,ORD,642,,14.0,0,,1,,,,,
2008,2,4,1,15:40:00,14:55:00,,16:20:00,MQ,4188,N819AE,,145.0,,,45.0,RIC,ORD,642,,33.0,0,,1,,,,,
2008,2,4,1,13:37:00,13:00:00,,14:10:00,MQ,4224,N698CB,,130.0,,,37.0,SYR,ORD,607,,39.0,0,,1,,,,,
2008,2,18,1,18:10:00,16:55:00,,17:36:00,MQ,4226,N653AE,,41.0,,,75.0,DBQ,ORD,147,,157.0,0,,1,,,,,
2008,2,2,6,10:25:00,10:30:00,,11:20:00,MQ,4234,N615AE,,50.0,,,-5.0,ORD,MSN,109,,59.0,0,,1,,,,,
2008,2,4,1,13:47:00,13:05:00,,14:07:00,MQ,4254,N692AE,,62.0,,,42.0,DBQ,ORD,147,,40.0,0,,1,,,,,
2008,2,29,5,12:32:00,12:10:00,,14:35:00,MQ,4261,N656AE,,85.0,,,22.0,ORD,PIT,412,,17.0,0,,1,,,,,
2008,2,26,2,07:05:00,07:10:00,,07:53:00,MQ,4278,N692AE,,43.0,,,-5.0,CMI,ORD,135,,24.0,0,,1,,,,,
2008,2,16,6,07:05:00,07:10:00,,08:45:00,MQ,4301,N908AE,,95.0,,,-5.0,ORD,HSV,510,,14.0,0,,1,,,,,
2008,2,1,5,05:55:00,06:00:00,,06:53:00,MQ,4304,N908AE,,53.0,,,-5.0,EVV,ORD,273,,27.0,0,,1,,,,,
2008,2,4,1,14:37:00,12:15:00,,13:29:00,MQ,4310,N644AE,,134.0,,,142.0,CLT,ORD,599,,11.0,0,,1,,,,,
2008,2,1,5,16:57:00,15:00:00,,16:30:00,MQ,4314,N610AE,,90.0,,,117.0,PIT,JFK,340,,14.0,0,,1,,,,,
2008,2,21,4,08:15:00,08:15:00,,10:25:00,MQ,4328,N838AE,,130.0,,,0.0,GSO,MIA,710,,5.0,0,,1,,,,,
2008,2,4,1,12:37:00,12:05:00,,14:30:00,MQ,4335,N858AE,,145.0,,,32.0,PNS,ORD,794,,14.0,0,,1,,,,,
2008,2,4,1,15:34:00,15:30:00,,17:25:00,MQ,4339,N817AE,,55.0,,,4.0,ORD,TOL,214,,45.0,0,,1,,,,,
2008,2,12,2,18:38:00,17:30:00,,18:15:00,MQ,4344,N686AE,,105.0,,,68.0,PIT,ORD,412,,33.0,0,,1,,,,,
2008,2,12,2,12:27:00,10:45:00,,12:15:00,MQ,4361,N648AE,,30.0,,,102.0,ORD,AZO,122,,23.0,0,,1,,,,,
